reaction_id,flux_slow,flux_fast,flux_ratio,DRF_category,Formula,Pathways_list,Pathways,Pathway_Groups_list,Pathway Groups
TMDSm,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,"dUMP + 5,10-Methylenetetrahydrofolate --> 7,8-Dihydrofolate + dTMP",['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
TPI,4.977453354949532,4.9659673078409465,0.9976923847820365,Unchanged,Dihydroxyacetone phosphate <==> Glyceraldehyde 3-phosphate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
TRDR,0.0028542756433106,0.003207691249584,1.1238197183589047,Unchanged,proton + Nicotinamide adenine dinucleotide phosphate - reduced + Oxidized thioredoxin --> Nicotinamide adenine dinucleotide phosphate + Reduced thioredoxin,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
TRPO2,0.0093048059069925,0.0104569243537093,1.123819718351244,Unchanged,O2 + L-tryptophan --> N-formyl-L-kynurenine,['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
TRPt,0.014873131365479,0.0167147183021965,1.123819718354124,Unchanged,L-Tryptophan <==> L-tryptophan,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
TYRPHELAT2tc,0.011016139162682,0.0123801544112082,1.1238197183589425,Unchanged,L-phenylalanine + L-Tyrosine <==> L-phenylalanine + L-tyrosine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
UMPK2m,-0.0018258739209881,-0.0020519531156438,1.1238197183589511,Unchanged,CTP + UMP <==> CDP + UDP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
URIDK2,0.0166900723460753,0.0187566324033564,1.1238197183589234,Unchanged,ATP + dUMP <==> ADP + dUDP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
URIt,0.0106478982713265,0.0119663180363967,1.1238197183589314,Unchanged,Uridine <==> Uridine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
VALTA,0.0259282628238054,0.0229477071062386,0.8850460696954107,Unchanged,2-Oxoglutarate + L-valine <==> 3-methyl-2-oxobutanoate + L-glutamate(1-),"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Pantothenate And Coa Biosynthesis', 'Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Pantothenate And Coa Biosynthesis; Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation","['2-oxocarboxylic Acid Metabolism', 'AA other', 'Pantothenate And Coa Biosynthesis', 'BCAA metabolism (Val/Leu/Iso)']",2-oxocarboxylic Acid Metabolism; AA other; Pantothenate And Coa Biosynthesis; BCAA metabolism (Val/Leu/Iso)
VALtec,0.05,0.05,1.0,Unchanged,L-Valine <==> L-valine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_DADNK,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,ATP + Deoxyadenosine --> ADP + dAMP(2-) + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DAGK_hs,-0.0111620043532866,-0.0125440805886317,1.1238197183589302,Unchanged,ATP + diglyceride <==> ADP + proton + phosphatidate(2-),['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
_DASCBR,0.032619491313498,0.0334253061759623,1.0247034772774295,Unchanged,dehydroascorbide(1-) + Nicotinamide adenine dinucleotide phosphate - reduced --> L-ascorbate + Nicotinamide adenine dinucleotide phosphate,['Vitamin C Metabolism'],Vitamin C Metabolism,['Vitamin C Metabolism'],Vitamin C Metabolism
_DCMPDA,0.0005978198113957,0.0006718416920721,1.123819718358923,Unchanged,dCMP + Water + proton <==> dUMP + Ammonium,['Pyrimidine Catabolism'],Pyrimidine Catabolism,['Nucleotide metabolism'],Nucleotide metabolism
_DGAT,0.0002567805507766,0.0002885750462538,1.1238197183588927,Unchanged,R total 3 Coenzyme A + diglyceride --> Coenzyme A + triglyceride,['Triacylglycerol Synthesis'],Triacylglycerol Synthesis,['Lipid metabolism'],Lipid metabolism
_DGK1,-0.0169215705449392,-0.019016794644004,1.12381971835891,Unchanged,ATP + dGMP <==> ADP + dGDP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DHORD9,0.0036184803423646,0.0040665195592437,1.1238197183589826,Unchanged,(S)-dihydroorotate + ubiquinone-10 --> Orotate + Ubiquinol-10,['Pyrimidine Synthesis'],Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
_DHORTS,-0.0036184803423646,-0.0040665195592437,1.1238197183589826,Unchanged,(S)-dihydroorotate + Water <==> N-Carbamoyl-L-aspartate + proton,['Pyrimidine Synthesis'],Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
_DIDPtn,-0.0008293180104869,-0.0009320039327199,1.1238197180508742,Unchanged,dIDP <==> dIDP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DITPtn,0.0008293180104869,0.0009320039327199,1.1238197180508742,Unchanged,dITP(4-) <==> dITP(4-),"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DNDPt14m,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,dTDP + dUDP --> dTDP + dUDP,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
_DSAT,0.000507068726273,0.0005698538331487,1.1238197183588428,Unchanged,R total Coenzyme A + sphinganine(1+) --> Coenzyme A + dihydroceramide + proton,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
_DTDPtn,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,dTDP <==> dTDP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DTTPtn,-0.0008293180102596,-0.0009320039327199,1.1238197183588914,Unchanged,dTTP <==> dTTP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DURIK1,0.0160922525346794,0.0180847907112843,1.1238197183589373,Unchanged,ATP + Deoxyuridine --> ADP + dUMP + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DURIPP,-0.0160922525346793,-0.0180847907112843,1.1238197183589445,Unchanged,Deoxyuridine + hydrogenphosphate <==> 2-Deoxy-D-ribose 1-phosphate + uracil,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DUTPDPm,0.0008293180102595,0.0009320039327199,1.123819718359027,Unchanged,dUTP + Water --> dUMP + proton + Diphosphate,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_LCAT1e,0.006244456584851,0.0070176434404918,1.1238197183589274,Unchanged,Chsterol c + Phosphatidylcholine --> lysophosphatidylcholine + cholesterol ester,['Fatty Acid Degradation'],Fatty Acid Degradation,['Lipid metabolism'],Lipid metabolism
_LDH__L,-8.734821505051944,-8.654620153588919,0.9908182037358589,Unchanged,(S)-lactate + Nicotinamide adenine dinucleotide <==> proton + Nicotinamide adenine dinucleotide - reduced + pyruvate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
_LEUtec,0.0346738807881551,0.0389671909417558,1.1238197183589362,Unchanged,L-Leucine <==> L-leucine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LPASE,0.006244456584851,0.0070176434404918,1.1238197183589274,Unchanged,Water + lysophosphatidylcholine --> R total + sn-Glycero-3-phosphocholine + proton,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
_LPCHOLt,0.006244456584851,0.0070176434404918,1.1238197183589274,Unchanged,lysophosphatidylcholine <==> lysophosphatidylcholine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LYSt5r,0.0382987468791987,0.0655440148472707,1.7113879744945333,Increased,L-lysinium(1+) --> L-lysinium(1+),['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LYStm,0.0063728468602392,0.0296650588796081,4.654914754768584,Increased,proton + L-lysinium(1+) <==> proton + L-lysinium(1+),"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
_L__LACt2r,-8.734821505051944,-8.654620153588919,0.9908182037358589,Unchanged,proton + L-Lactate <==> proton + (S)-lactate,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r0034,0.0036184803423646,0.0040665195592437,1.1238197183589826,Unchanged,2.0 ATP + carbon dioxide + Water + Ammonium --> 2.0 ADP + Carbamoyl phosphate + 3.0 proton + hydrogenphosphate,"['Alanine, Aspartate And Glutamate Metabolism', 'Arginine Biosynthesis', 'Biosynthesis Of Amino Acids', 'Nitrogen Metabolism', 'Urea Cycle']","Alanine, Aspartate And Glutamate Metabolism; Arginine Biosynthesis; Biosynthesis Of Amino Acids; Nitrogen Metabolism; Urea Cycle","['AA other', 'Nitrogen disposal']",AA other; Nitrogen disposal
r0129,0.0061799830332533,0.0258110500565122,4.176556783024792,Increased,Reduced glutathione + Water <==> L-cysteinylglycine + L-glutamate(1-),['Glutathione Metabolism'],Glutathione Metabolism,['Redox & Pentose Metabolism'],Redox & Pentose Metabolism
r0130,0.0,0.0241889499434889,1000.0,On,Reduced glutathione + Water <==> L-cysteinylglycine + L-glutamate(1-),['Glutathione Metabolism'],Glutathione Metabolism,['Redox & Pentose Metabolism'],Redox & Pentose Metabolism
r0202c,-0.0059293157409523,-0.0066634819460582,1.1238197183589327,Unchanged,Glycerol 3-phosphate + Nicotinamide adenine dinucleotide <==> Dihydroxyacetone phosphate + proton + Nicotinamide adenine dinucleotide - reduced,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
r0226,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,"7,8-Dihydrofolate + proton + Nicotinamide adenine dinucleotide phosphate - reduced --> Nicotinamide adenine dinucleotide phosphate + 5,6,7,8-Tetrahydrofolate",['Folate Metabolism'],Folate Metabolism,['Folate Metabolism'],Folate Metabolism
r0276,1.0473572220507152,1.0864324704786306,1.0373084250580775,Unchanged,IMP + Nicotinamide adenine dinucleotide phosphate + Ammonium <==> GMP + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Nucleotide Metabolism', 'Purine Catabolism', 'Purine Metabolism']",Nucleotide Metabolism; Purine Catabolism; Purine Metabolism,"['Nucleotide metabolism', 'Purine Catabolism', 'Nitrogen disposal']",Nucleotide metabolism; Purine Catabolism; Nitrogen disposal
r0385,0.0259282628238054,0.0229477071062386,0.8850460696954107,Unchanged,3-methyl-2-oxobutanoate + proton + lipoamide --> S-(2-Methylpropanoyl)-dihydrolipoamide + carbon dioxide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0450,0.0063728468602393,0.029665058879608,4.6549147547684955,Increased,L-2-aminoadipate(1-) + 2-Oxoglutarate <==> 2-oxoadipate(2-) + L-glutamate(1-),"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Lysine Biosynthesis', 'Lysine Degradation', 'Lysine Metabolism']",2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Lysine Biosynthesis; Lysine Degradation; Lysine Metabolism,"['2-oxocarboxylic Acid Metabolism', 'AA other', 'Lysine Biosynthesis', 'Lysine Metabolism']",2-oxocarboxylic Acid Metabolism; AA other; Lysine Biosynthesis; Lysine Metabolism
r0475,0.0158607543358157,0.0178246284706364,1.123819718358919,Unchanged,dUTP + Water + Oxidized thioredoxin <==> Reduced thioredoxin + UTP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
r0509,1.1708993879483718,1.1829462954050671,1.0102885931794736,Unchanged,ubiquinone-10 + Succinate --> Fumarate + Ubiquinol-10,['Citric Acid Cycle'],Citric Acid Cycle,['Central Energy Metabolism'],Central Energy Metabolism
r0525,0.0063728468602393,0.029665058879608,4.6549147547684955,Increased,Water + Nicotinamide adenine dinucleotide + L-saccharopinate(1-) <==> L-allysine + L-glutamate(1-) + proton + Nicotinamide adenine dinucleotide - reduced,"['Lysine Degradation', 'Lysine Metabolism']",Lysine Degradation; Lysine Metabolism,"['AA other', 'Lysine Metabolism']",AA other; Lysine Metabolism
r0531,-0.0158607543358157,-0.0178246284706364,1.123819718358919,Unchanged,Cytidine + dUTP <==> CMP + dUDP + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
r0541,0.0063728468602393,0.0296650588796081,4.6549147547685115,Increased,glutaryl-CoA(5-) + proton + ubiquinone-10 <==> crotonoyl-CoA(4-) + carbon dioxide + Ubiquinol-10,['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
r0552,-1.2530872042220729,-1.3144027597357455,1.0489315949497209,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
r0552m,2.1858112370259,2.210412888050933,1.0112551580888143,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Glycine, Serine And Threonine Metabolism",['AA other'],AA other
r0553,1.2530872042220729,1.3144027597357453,1.0489315949497207,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide phosphate <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
r0553m,-2.1858112370259,-2.210412888050933,1.0112551580888143,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide phosphate <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Glycine, Serine And Threonine Metabolism",['AA other'],AA other
r0560,0.0259282628238054,0.0229477071062386,0.8850460696954107,Unchanged,isobutyryl-CoA(4-) + ubiquinone-10 --> 2-Methylprop-2-enoyl-CoA + Ubiquinol-10,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0561,0.0259282628238054,0.0229477071062386,0.8850460696954107,Unchanged,S-(2-Methylpropanoyl)-dihydrolipoamide + Coenzyme A --> dihydrolipoamide + isobutyryl-CoA(4-),"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0594m,0.0063728468602393,0.0296650588796081,4.6549147547685115,Increased,L-allysine + Water + Nicotinamide adenine dinucleotide --> L-2-aminoadipate(1-) + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,['Lysine Metabolism'],Lysine Metabolism,['Lysine Metabolism'],Lysine Metabolism
r0603,0.0375168209719689,0.0359711572605039,0.9588007813183356,Unchanged,2-methylbutanoyl-CoA(4-) + ubiquinone-10 <==> 2-methylcrotonoyl-CoA(4-) + Ubiquinol-10,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0604,0.0375168209719689,0.0359711572605039,0.9588007813183356,Unchanged,S-(2-Methylbutanoyl)-dihydrolipoamide + Coenzyme A --> 2-methylbutanoyl-CoA(4-) + dihydrolipoamide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0647,-0.0093048059069925,-0.0104569243537093,1.123819718351244,Unchanged,"Xanthurenic acid + Water <==> 4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate",['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
r0666,0.0046524029534962,0.0052284621768546,1.123819718351245,Unchanged,ATP + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine <==> ADP + 5-amino-1-(5-phospho-D-ribosyl)imidazole + 2.0 proton + hydrogenphosphate,['Purine Synthesis'],Purine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
r0670,0.0375168209719689,0.0359711572605039,0.9588007813183356,Unchanged,3-methyl-2-oxopentanoate + proton + lipoamide --> S-(2-Methylbutanoyl)-dihydrolipoamide + carbon dioxide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r1030,0.0093048059069925,0.0104569243537093,1.123819718351244,Unchanged,Xanthurenic acid <==> Xanthurenic acid,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r1402,0.0006086246403293,0.0006839843718812,1.1238197183589644,Unchanged,"22.0 L-alanine + 12.0 L-argininium(1+) + 12.0 L-asparagine + 26.0 L-aspartate(1-) + 1400.0 ATP + 6.0 L-cysteine + 14.0 L-glutamine + 15.0 L-glutamate(1-) + 18.0 Glycine + 1400.0 Water + 9.0 L-histidine + 12.0 L-isoleucine + 39.0 L-leucine + 18.0 L-lysinium(1+) + 8.0 L-methionine + 20.0 L-phenylalanine + 15.0 L-proline + 31.0 L-serine + 25.0 L-Threonine + 7.0 L-tryptophan + 13.0 L-tyrosine + 28.0 L-valine --> 1050.0 ADP + 350.0 AMP + primed glycogenin (glycogenin-8[1,4-Glc]) + 1050.0 hydrogenphosphate + 350.0 Diphosphate",['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r1418,0.0168923548561775,0.0431729114203775,2.5557663089577622,Increased,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1418c,-2.447571253005769,-2.5212809430055056,1.0301154419546383,Unchanged,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1418m,-0.7028279356563962,-0.7191592293744455,1.0232365460869124,Unchanged,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1464,-0.0063728468602393,-0.029665058879608,4.6549147547684955,Increased,acetoacetate + pyruvate <==> acetoacetate + pyruvate,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
